n2	n39	23.9	0.087	28
n2	n37	28.7	0.114	27
n2	n98	28.0	0.148	27
n2	n136	36.4	0.331	26
n2	n163	24.1	0.331	26
n2	n115	61.5	0.962	24
n2	n116	61.5	0.962	24
n2	n208	23.8	1.26	24
n2	n113	26.8	1.26	24
n2	n164	27.7	1.64	23
n2	n39	20.2	2.14	23
n2	n161	30.8	2.14	23
n2	n121	17.7	3.65	22
n2	n119	18.5	4.77	22
n2	n165	45.5	4.77	22
n2	n118	50.0	4.77	22
n3	n35	95.1	1.86e-202	695
n3	n37	32.9	1.23e-20	91
n3	n85	42.7	3.7e-17	79
n3	n84	29.6	3.7e-09	53
n3	n73	27.7	1.08e-08	51
n3	n61	26.1	6.99e-08	49
n3	n24	25.7	9.12e-08	48
n3	n72	25.3	1.19e-07	48
n3	n39	26.5	1.56e-07	47
n3	n32	28.4	4.53e-07	46
n3	n89	27.6	1.32e-06	44
n3	n23	21.7	2.94e-06	43
n3	n9	26.8	3.83e-06	43
n3	n74	23.0	6.54e-06	42
n3	n57	27.0	8.54e-06	42
n3	n52	24.1	8.54e-06	42
n3	n25	24.3	1.46e-05	41
n3	n56	26.1	1.46e-05	41
n3	n60	27.0	1.46e-05	41
n3	n29	23.9	2.48e-05	40
n3	n53	24.1	2.48e-05	40
n3	n55	27.0	2.48e-05	40
n3	n22	21.7	3.25e-05	40
n3	n27	21.7	3.25e-05	40
n3	n68	27.0	4.24e-05	39
n3	n7	27.9	4.24e-05	39
n3	n14	22.7	5.54e-05	39
n3	n43	31.3	5.54e-05	39
n3	n45	22.7	5.54e-05	39
n3	n77	25.6	5.54e-05	39
n3	n31	23.7	5.54e-05	39
n3	n18	25.3	5.54e-05	39
n3	n12	23.7	5.54e-05	39
n3	n66	24.8	9.44e-05	38
n3	n83	28.5	9.44e-05	38
n3	n33	27.4	0.000161	37
n3	n41	22.7	0.000161	37
n3	n20	21.8	0.000161	37
n3	n80	22.9	0.000161	37
n3	n82	28.0	0.000359	36
n3	n76	24.5	0.000359	36
n3	n105	24.7	0.000359	36
n3	n26	22.2	0.000359	36
n3	n107	23.4	0.000469	36
n3	n8	22.2	0.000469	36
n3	n42	25.7	0.000612	35
n3	n13	22.9	0.000612	35
n3	n67	30.2	0.00104	35
n3	n30	22.0	0.00136	34
n3	n51	25.2	0.00136	34
n3	n128	24.6	0.00136	34
n3	n44	22.0	0.00136	34
n3	n5	22.4	0.00136	34
n3	n46	22.0	0.00136	34
n3	n15	22.0	0.00136	34
n3	n11	22.0	0.00136	34
n3	n130	48.7	0.00233	33
n3	n36	31.0	0.00304	33
n3	n34	26.2	0.00518	32
n3	n6	26.6	0.00677	32
n3	n128	53.3	0.00884	32
n3	n16	22.3	0.00884	32
n3	n126	25.7	0.0115	31
n3	n58	22.8	0.0257	30
n3	n138	27.3	0.0336	30
n3	n10	23.1	0.0336	30
n3	n169	22.6	0.0336	30
n3	n69	22.2	0.0439	29
n3	n96	27.7	0.0573	29
n3	n10	23.2	0.0977	28
n3	n49	26.7	0.167	27
n3	n105	30.4	0.167	27
n3	n134	34.3	0.218	27
n3	n85	26.4	0.218	27
n3	n40	31.0	0.633	25
n3	n108	23.2	0.633	25
n3	n112	23.3	0.633	25
n3	n106	26.4	1.08	25
n3	n125	28.0	1.08	25
n3	n137	37.2	2.41	23
n3	n99	37.2	2.41	23
n3	n81	32.0	7	22
n4	n21	73.8	5.75e-119	417
n4	n47	73.8	5.75e-119	417
n4	n18	66.1	3.05e-112	395
n4	n42	65.0	3.27e-106	375
n4	n75	57.3	1.53e-87	313
n4	n71	52.9	2.6e-87	312
n4	n59	51.2	1.43e-85	306
n4	n86	54.7	1.75e-83	299
n4	n68	49.3	1.13e-82	297
n4	n41	51.4	4.3e-82	295
n4	n66	50.8	1.25e-81	293
n4	n7	50.7	4.76e-81	291
n4	n51	52.8	6.87e-80	287
n4	n77	48.8	8.97e-80	287
n4	n89	49.3	1.29e-78	283
n4	n70	50.7	1.87e-77	279
n4	n76	48.1	1.87e-77	279
n4	n36	49.4	1.21e-76	277
n4	n74	51.7	4.61e-76	275
n4	n60	46.4	2.53e-74	269
n4	n20	47.2	2.53e-74	269
n4	n81	49.3	9.6e-74	267
n4	n61	46.2	2.79e-73	265
n4	n69	48.3	4.77e-73	265
n4	n19	46.4	4.77e-73	265
n4	n44	49.1	1.06e-72	263
n4	n15	49.1	1.06e-72	263
n4	n46	49.1	1.06e-72	263
n4	n22	49.8	4.03e-72	262
n4	n27	49.8	4.03e-72	262
n4	n80	49.5	5.27e-72	261
n4	n16	51.3	6.88e-72	261
n4	n23	49.8	8.99e-72	260
n4	n25	48.8	1.53e-71	260
n4	n62	50.0	1.53e-71	260
n4	n29	49.1	1.53e-71	260
n4	n6	49.5	3.42e-71	258
n4	n45	48.4	3.42e-71	258
n4	n26	50.0	3.42e-71	258
n4	n14	48.4	3.42e-71	258
n4	n11	49.4	4.46e-71	258
n4	n30	49.4	4.46e-71	258
n4	n13	49.8	2.21e-70	256
n4	n9	47.0	2.89e-70	255
n4	n8	49.3	4.93e-70	255
n4	n12	48.7	1.44e-69	253
n4	n31	48.7	1.44e-69	253
n4	n5	50.8	3.2e-69	252
n4	n10	49.1	4.18e-69	252
n4	n52	47.4	7.12e-69	251
n4	n53	47.4	9.3e-69	250
n4	n54	48.5	4.62e-68	248
n4	n24	45.1	7.87e-68	247
n4	n88	49.3	1.34e-67	247
n4	n78	46.6	1.34e-67	247
n4	n56	47.4	2.29e-67	246
n4	n64	48.5	5.1e-67	245
n4	n87	46.2	1.49e-66	243
n4	n55	46.6	1.94e-66	243
n4	n72	45.8	2.53e-66	242
n4	n57	46.3	3.31e-66	242
n4	n33	47.5	5.28e-64	235
n4	n73	44.6	1.18e-63	233
n4	n58	40.8	4.94e-62	228
n4	n32	44.4	2.45e-61	226
n4	n28	43.4	1.59e-60	223
n4	n34	46.2	3.54e-60	222
n4	n43	38.9	1.14e-58	217
n4	n83	38.8	1.59e-52	196
n4	n67	36.6	1.5e-42	163
n4	n82	36.2	8.21e-41	158
n4	n50	32.6	1.19e-31	127
n4	n79	32.2	7.7e-31	124
n4	n63	29.0	1.77e-27	113
n4	n40	27.0	9.11e-24	101
n4	n38	26.0	5.72e-18	82
n4	n90	27.2	1.12e-13	67
n4	n49	27.5	0.000162	37
n4	n37	25.4	0.00036	36
n4	n42	25.2	0.00105	34
n4	n135	40.8	0.00137	34
n4	n199	23.9	0.00398	32
n4	n65	25.0	0.0337	29
n4	n85	26.4	0.0337	29
n4	n39	23.2	0.0981	28
n4	n212	40.0	1.85	23
n4	n95	27.1	2.42	23
n4	n133	19.8	3.15	23
n4	n168	28.6	5.38	22
n4	n119	28.6	9.18	21
n4	n121	28.6	9.18	21
n5	n6	79.2	3.14e-133	465
n5	n81	63.4	2.34e-104	369
n5	n62	68.2	2.59e-103	365
n5	n53	67.3	2.86e-102	362
n5	n72	61.4	8.34e-102	360
n5	n22	61.0	7.06e-101	357
n5	n27	61.0	7.06e-101	357
n5	n64	66.8	9.22e-101	357
n5	n52	65.4	4.57e-100	354
n5	n87	61.1	1.47e-98	349
n5	n29	60.5	5.59e-98	347
n5	n16	64.6	9.54e-98	347
n5	n46	59.8	1.25e-97	346
n5	n44	59.8	1.25e-97	346
n5	n80	60.1	1.25e-97	346
n5	n15	59.8	1.25e-97	346
n5	n24	57.8	2.12e-97	346
n5	n25	59.8	2.77e-97	345
n5	n14	59.5	4.73e-97	344
n5	n45	59.5	4.73e-97	344
n5	n13	61.6	4.9e-94	334
n5	n26	61.6	4.9e-94	334
n5	n30	61.2	6.4e-94	334
n5	n11	61.2	6.4e-94	334
n5	n9	59.0	8.35e-94	334
n5	n12	60.8	1.43e-93	333
n5	n31	60.8	1.43e-93	333
n5	n74	58.4	1.43e-93	333
n5	n8	61.0	2.43e-93	332
n5	n54	61.9	3.17e-93	332
n5	n23	58.1	9.24e-93	330
n5	n58	60.3	5.99e-92	327
n5	n73	58.1	8.65e-91	324
n5	n10	60.1	2.52e-90	322
n5	n78	57.5	7.32e-90	320
n5	n56	59.2	6.85e-88	314
n5	n57	59.2	6.85e-88	314
n5	n55	59.1	3.4e-87	312
n5	n33	59.0	4.44e-87	311
n5	n34	57.6	4.59e-84	301
n5	n32	51.9	1.02e-83	300
n5	n28	52.0	1.93e-82	296
n5	n83	53.6	6.43e-78	281
n5	n69	50.2	4.31e-74	268
n5	n21	50.4	9.94e-71	257
n5	n47	50.4	9.94e-71	257
n5	n70	50.2	9.94e-71	257
n5	n51	47.7	1.7e-70	256
n5	n18	48.6	3.78e-70	255
n5	n77	46.7	7.12e-69	251
n5	n71	48.1	6.03e-68	248
n5	n68	46.2	1.03e-67	247
n5	n7	46.6	2.99e-67	245
n5	n86	49.5	6.67e-67	244
n5	n42	46.7	5.64e-66	241
n5	n89	44.7	3.66e-65	238
n5	n66	44.3	3.66e-65	238
n5	n76	44.7	3.1e-64	235
n5	n75	47.2	3.1e-64	235
n5	n59	44.9	9.01e-64	234
n5	n19	44.2	4.94e-62	228
n5	n36	44.7	8.43e-62	227
n5	n41	45.1	9.32e-61	224
n5	n88	43.7	2.71e-60	222
n5	n61	41.0	6.68e-59	218
n5	n60	41.9	2.15e-57	213
n5	n20	42.7	1.18e-55	207
n5	n43	40.8	7.91e-52	194
n5	n82	33.9	2.56e-34	136
n5	n79	32.3	1.9e-29	120
n5	n67	32.3	5.52e-29	118
n5	n50	30.9	1.36e-27	114
n5	n40	29.8	2.93e-22	96
n5	n63	26.8	5.53e-21	92
n5	n38	24.9	3.47e-15	72
n5	n90	25.9	5.54e-13	65
n5	n17	27.3	3.85e-06	42
n5	n85	29.0	9.48e-05	38
n5	n133	24.9	0.000162	37
n5	n135	37.5	0.00036	36
n5	n39	25.0	0.00036	36
n5	n85	42.6	0.00047	35
n5	n108	27.5	0.00105	34
n5	n35	21.4	0.00137	34
n5	n107	26.6	0.00398	32
n5	n96	26.1	0.0116	31
n5	n146	24.5	0.0258	30
n5	n120	23.5	0.0258	30
n5	n153	24.5	0.0258	30
n5	n49	27.5	0.044	29
n5	n39	25.2	0.0751	28
n5	n137	25.3	0.0981	28
n5	n37	25.3	0.373	26
n5	n200	22.5	0.373	26
n5	n49	22.7	0.373	26
n5	n142	26.8	0.83	25
n5	n144	26.5	1.08	24
n5	n145	29.3	1.08	24
n5	n121	37.0	1.08	24
n5	n119	37.0	1.08	24
n5	n98	26.6	1.42	24
n5	n162	33.3	1.42	24
n5	n175	25.7	1.85	23
n5	n35	32.8	2.42	23
n5	n136	34.9	7.03	22
n5	n98	87.5	9.18	21
n6	n81	66.7	4.36e-111	391
n6	n53	70.3	3.13e-109	385
n6	n52	70.3	1.55e-108	382
n6	n62	69.0	2.48e-106	375
n6	n64	68.4	2.74e-105	372
n6	n27	60.8	1.66e-102	362
n6	n22	60.8	1.66e-102	362
n6	n87	61.1	9.12e-101	357
n6	n72	61.5	5.91e-100	354
n6	n23	60.5	6.54e-99	351
n6	n24	58.0	1.9e-98	349
n6	n54	64.6	9.44e-98	347
n6	n46	60.1	9.44e-98	347
n6	n44	60.1	9.44e-98	347
n6	n15	60.1	9.44e-98	347
n6	n29	60.1	1.23e-97	346
n6	n14	58.4	1.61e-97	346
n6	n45	58.4	1.61e-97	346
n6	n25	58.1	4.68e-97	344
n6	n80	59.8	4.68e-97	344
n6	n16	64.1	1.04e-96	343
n6	n9	58.1	3.04e-96	342
n6	n73	57.6	1.51e-95	339
n6	n30	61.5	2.57e-95	339
n6	n11	61.5	2.57e-95	339
n6	n12	61.1	4.38e-95	338
n6	n31	61.1	4.38e-95	338
n6	n8	61.2	9.77e-95	337
n6	n26	61.1	1.28e-94	336
n6	n13	61.1	1.28e-94	336
n6	n78	58.8	4.85e-94	334
n6	n74	58.4	6.33e-94	334
n6	n10	60.3	7.74e-92	327
n6	n58	59.0	6.55e-91	324
n6	n32	55.6	1.12e-90	323
n6	n57	59.9	8.85e-88	314
n6	n56	59.9	8.85e-88	314
n6	n55	59.3	2.58e-87	312
n6	n28	55.1	2.85e-86	309
n6	n33	56.9	3.72e-86	308
n6	n34	56.9	5.37e-85	304
n6	n83	54.2	1.42e-77	280
n6	n70	53.9	3.49e-76	275
n6	n68	50.8	3.86e-75	272
n6	n77	49.7	6.58e-75	271
n6	n69	50.0	1.62e-73	266
n6	n66	48.7	3.61e-73	265
n6	n51	52.3	1.37e-72	263
n6	n7	48.3	3.06e-72	262
n6	n42	48.7	3.06e-72	262
n6	n18	47.6	8.9e-72	260
n6	n76	47.5	4.42e-71	258
n6	n47	50.4	8.33e-70	254
n6	n21	50.4	8.33e-70	254
n6	n86	49.3	2.68e-68	249
n6	n36	50.2	4.57e-68	248
n6	n19	46.1	1.33e-67	247
n6	n71	46.7	8.62e-67	244
n6	n89	46.0	1.13e-66	243
n6	n60	48.1	4.73e-65	238
n6	n61	45.2	1.38e-64	236
n6	n59	44.4	1.8e-64	236
n6	n88	46.6	5.23e-64	235
n6	n41	46.9	1.16e-63	233
n6	n75	45.4	2.59e-63	232
n6	n20	42.3	2.13e-57	213
n6	n43	45.0	7.57e-55	204
n6	n82	34.7	7.36e-34	134
n6	n67	34.2	2.62e-31	126
n6	n79	29.7	1.44e-29	120
n6	n50	29.4	4.62e-28	115
n6	n63	28.9	2.9e-22	96
n6	n40	28.3	2.46e-21	93
n6	n90	29.9	9.04e-16	74
n6	n38	29.2	1.18e-15	74
n6	n134	24.6	5.31e-08	49
n6	n133	22.3	1.11e-05	41
n6	n17	24.6	1.11e-05	41
n6	n39	24.7	0.000209	37
n6	n85	26.7	0.000209	37
n6	n85	27.5	0.000273	36
n6	n120	26.1	0.000465	35
n6	n108	31.4	0.000608	35
n6	n135	37.5	0.00515	32
n6	n35	26.6	0.00672	32
n6	n96	29.2	0.0255	30
n6	n137	22.6	0.0255	30
n6	n49	28.2	0.0334	29
n6	n127	22.6	0.0569	28
n6	n110	21.7	0.0743	28
n6	n37	30.7	0.0743	28
n6	n138	26.9	0.0971	28
n6	n39	23.7	0.127	27
n6	n119	26.3	0.369	26
n6	n121	26.3	0.369	26
n6	n49	24.8	0.482	25
n6	n98	55.0	0.629	25
n6	n136	33.3	0.822	25
n6	n107	36.8	0.822	25
n6	n162	24.5	1.4	24
n6	n35	30.7	1.4	24
n6	n39	26.1	2.39	23
n6	n155	32.2	6.96	22
n7	n68	88.4	2.16e-161	558
n7	n66	85.8	2.47e-157	545
n7	n77	85.9	2.31e-155	538
n7	n76	76.8	3.7e-137	478
n7	n19	74.4	1.41e-136	476
n7	n61	65.9	1.97e-122	429
n7	n60	64.6	1.32e-118	416
n7	n89	61.1	5.57e-109	384
n7	n36	55.5	4.57e-103	364
n7	n51	56.6	6.18e-100	354
n7	n86	57.9	1.86e-96	342
n7	n71	53.5	7.07e-96	341
n7	n59	53.0	7.82e-95	337
n7	n20	54.3	6.85e-91	324
n7	n42	53.5	1.25e-84	303
n7	n18	49.3	3.41e-82	295
n7	n70	50.9	5.09e-78	281
n7	n44	49.4	2.79e-76	275
n7	n46	49.4	2.79e-76	275
n7	n15	49.4	2.79e-76	275
n7	n45	49.0	3.65e-76	275
n7	n62	52.3	3.65e-76	275
n7	n14	49.0	3.65e-76	275
n7	n25	48.7	8.13e-76	274
n7	n29	49.0	1.06e-75	273
n7	n21	49.7	6.88e-75	271
n7	n47	49.7	6.88e-75	271
n7	n80	48.7	8.98e-75	270
n7	n12	51.9	1.17e-74	270
n7	n31	51.9	1.17e-74	270
n7	n11	52.2	1.53e-74	270
n7	n30	52.2	1.53e-74	270
n7	n74	49.1	7.6e-74	267
n7	n78	48.2	9.93e-74	267
n7	n23	47.8	1.69e-73	266
n7	n26	51.5	1.69e-73	266
n7	n8	51.5	3.77e-73	265
n7	n13	51.5	4.93e-73	265
n7	n10	51.5	6.44e-73	264
n7	n22	47.0	8.41e-73	264
n7	n27	47.0	8.41e-73	264
n7	n24	48.9	4.17e-72	262
n7	n41	46.8	7.12e-72	261
n7	n81	46.6	9.3e-72	260
n7	n16	50.0	1.21e-71	260
n7	n52	49.4	6.03e-71	258
n7	n75	48.9	1.03e-70	257
n7	n53	48.5	2.29e-70	256
n7	n64	50.2	2.29e-70	256
n7	n72	45.1	2.29e-70	256
n7	n56	48.5	2.53e-69	252
n7	n57	48.1	2.53e-69	252
n7	n55	47.7	1.64e-68	250
n7	n33	46.6	4.77e-68	248
n7	n54	48.1	6.24e-68	248
n7	n34	44.5	7.13e-64	234
n7	n43	42.6	2.71e-63	232
n7	n9	43.4	2.71e-63	232
n7	n73	44.3	3.54e-63	232
n7	n87	42.4	1.35e-62	230
n7	n32	44.3	5.11e-62	228
n7	n69	46.1	1.14e-61	227
n7	n58	41.8	5.29e-59	218
n7	n28	40.6	8.45e-57	211
n7	n88	42.6	1.03e-54	204
n7	n83	38.0	1.77e-46	176
n7	n67	39.0	7.42e-45	171
n7	n82	36.5	4.81e-44	168
n7	n79	31.9	1.96e-37	146
n7	n50	32.7	7.43e-37	144
n7	n63	30.7	5.9e-26	108
n7	n40	27.9	1.11e-24	104
n7	n38	27.6	2.25e-17	80
n7	n90	28.3	5.54e-16	75
n7	n37	30.1	1.51e-05	40
n7	n49	27.1	3.37e-05	39
n7	n35	26.2	0.000128	37
n7	n85	31.6	0.000167	37
n7	n133	23.1	0.000635	35
n7	n85	27.5	0.00185	33
n7	n96	31.3	0.0349	29
n7	n95	21.3	0.0595	28
n7	n94	20.5	0.173	27
n7	n184	20.0	1.12	24
n7	n85	24.6	2.5	23
n7	n127	22.0	3.26	23
n7	n117	37.0	5.56	22
n7	n113	37.0	7.27	22
n7	n114	38.5	9.49	21
n7	n115	37.0	9.49	21
n7	n116	31.9	9.49	21
n8	n15	98.9	7.88e-152	526
n8	n46	98.9	7.88e-152	526
n8	n44	98.9	7.88e-152	526
n8	n26	98.9	1.34e-151	525
n8	n11	98.9	2.29e-151	525
n8	n30	98.9	2.29e-151	525
n8	n80	96.9	1.26e-149	519
n8	n13	97.3	1.26e-149	519
n8	n10	97.3	3.43e-147	511
n8	n29	93.9	1.88e-145	505
n8	n14	92.7	1.76e-143	498
n8	n45	92.7	1.76e-143	498
n8	n12	92.7	5.12e-143	497
n8	n31	92.7	5.12e-143	497
n8	n25	92.0	1.49e-142	495
n8	n27	82.8	1e-130	456
n8	n22	82.8	1e-130	456
n8	n23	82.1	7.18e-129	450
n8	n74	78.6	1.11e-121	426
n8	n16	74.3	3.69e-117	411
n8	n52	67.3	7.48e-102	360
n8	n53	67.6	1.67e-101	359
n8	n24	64.9	1.84e-100	356
n8	n81	63.5	2.25e-98	349
n8	n54	64.5	6.55e-98	347
n8	n64	65.1	1.12e-97	346
n8	n62	62.7	1.78e-95	339
n8	n72	60.8	1.16e-94	336
n8	n78	60.0	1.32e-90	323
n8	n9	59.5	3.6e-88	315
n8	n69	58.5	3.98e-87	311
n8	n33	60.7	3.37e-86	308
n8	n87	59.1	9.81e-86	307
n8	n34	60.3	2.19e-85	305
n8	n28	55.6	5.04e-82	294
n8	n57	55.3	1.98e-78	282
n8	n73	53.2	2.59e-78	282
n8	n56	54.6	5.77e-78	281
n8	n55	54.6	2.19e-77	279
n8	n58	54.0	8.33e-77	277
n8	n42	50.9	1.42e-76	276
n8	n18	51.9	5.4e-76	274
n8	n32	50.6	2.05e-75	272
n8	n68	51.3	1.33e-74	270
n8	n70	49.1	1.47e-73	266
n8	n51	52.6	1.24e-72	263
n8	n76	49.6	4.73e-72	261
n8	n77	50.0	6.18e-72	261
n8	n88	50.0	1.05e-71	260
n8	n66	49.8	1.38e-71	260
n8	n89	49.4	1.16e-70	257
n8	n86	48.9	1.68e-69	253
n8	n19	45.8	1.09e-68	250
n8	n21	51.8	7.07e-68	247
n8	n47	51.8	7.07e-68	247
n8	n59	47.7	1.21e-67	247
n8	n36	48.1	2.68e-67	245
n8	n60	47.4	3.51e-67	245
n8	n71	46.2	7.81e-67	244
n8	n41	48.3	1.74e-66	243
n8	n75	49.2	8.64e-66	240
n8	n20	48.5	1.92e-65	239
n8	n61	46.2	2.51e-65	239
n8	n83	48.3	8.94e-63	230
n8	n43	43.9	4.45e-54	201
n8	n50	33.7	3e-34	136
n8	n79	34.3	6.25e-32	128
n8	n82	33.5	1.07e-31	127
n8	n67	34.6	1.07e-31	127
n8	n63	31.1	5.66e-25	105
n8	n40	30.5	1.07e-23	101
n8	n38	28.8	3.44e-14	69
n8	n90	26.7	2.23e-13	66
n8	n65	28.4	9.08e-07	44
n8	n134	26.8	4.51e-06	42
n8	n17	33.3	4.51e-06	42
n8	n120	24.1	2.24e-05	40
n8	n85	25.2	2.24e-05	40
n8	n127	30.6	2.24e-05	40
n8	n35	21.7	6.51e-05	38
n8	n37	26.4	0.000145	37
n8	n110	31.5	0.000551	35
n8	n49	28.2	0.000551	35
n8	n96	35.7	0.00274	33
