node_id,sequence_md5,identifier,identifier_all,accession,accession_all,pazy_id,component_id,size_rank,sequence_length,enzyme_name,organism,v1_component,cath
m0479,fb6cb498ca713c8ff665a94eeaeab29f,PL35,PL35,WP_086668955.1,WP_086668955.1,330,C001,1,375,1475,Lentzea kentuckyensis,,
m0396,d4376d2f4006abaa992a58c321df357d,PL36,PL36,WP_125191182.1,WP_125191182.1,289,C001,1,315,1477,Streptomyces sp. RP5T,,
m0386,cefc6b105a243397b6a039e186c6c27b,PL37,PL37,WP_141569747.1,WP_141569747.1,320,C001,1,331,1478,Streptomyces ipomoeae,,
m0202,6e59b2b22d0932610243c38a9455adb5,PL38,PL38,WP_141984372.1,WP_141984372.1,290,C001,1,413,1482,Saccharothrix saharensis,,
m0196,6bfc5e52adfd5c1d647dbdd440a07380,PL39,PL39,WP_132386942.1,WP_132386942.1,282,C001,1,447,1489,Micromonospora sp. KC723,,
m0168,5b6bcacc9716a844b6969cbeb5e49ef1,PL40,PL40,WP_082403176.1,WP_082403176.1,287,C001,1,455,1491,Saccharothrix sp. NRRL B-16348,,
m0413,dcdd75a330b1680da8c69fade4d72aab,PL41,PL41,WP_132183354.1,WP_132183354.1,318,C001,1,454,1493,Micromonospora sp. KC606,,
m0440,e7456e8fab716e570d81b4e7665698f5,PL42,PL42,WP_075737041.1,WP_075737041.1,299,C001,1,304,1496,Streptomyces acidiscabies,,
m0347,bd90b02ae5726ceb4ec9f4431ba2ac16,PL43,PL43,WP_084400763.1,WP_084400763.1,317,C001,1,436,1506,Lentzea albidocapillata,,
m0067,2510ccd8faea4efb0652cab75394adfa,PL44,PL44,WP_144126986.1,WP_144126986.1,286,C001,1,275,1507,Catellatospora sichuanensis,,
m0255,86e8274d483618172b997d8cd41d9088,PL45,PL45,WP_131056699.1,WP_131056699.1,297,C001,1,426,1519,Verrucosispora sp. SN26_14.1,,
m0221,77a7b5a521e48effd1710f14533ed6a5,PL46,PL46,WP_132337032.1,WP_132337032.1,283,C001,1,443,1521,Micromonospora sp. KC213,,
m0224,783d312623e9a23ce795d29a255d97a8,PL47,PL47,WP_155388305.1,WP_155388305.1,291,C001,1,276,1522,Catellatospora paridis,,
m0365,c38a15e286e531b02f655ce186f4c301,PL48,PL48,WP_099848711.1,WP_099848711.1,284,C001,1,444,1525,Verrucosispora sp. CNZ293,,
m0392,d2d63d5f8721e814ea2a657ecc8fe703,PL49,PL49,WP_082377728.1,WP_082377728.1,281,C001,1,469,1534,Micromonospora sp. NRRL B-16802,,
m0332,b413b66095d2f7ce85f02f9748d49cb5,PL50,PL50,OKK16161.1,OKK16161.1,296,C001,1,425,1537,Streptomyces sp. CB00455,,
m0027,0d51bfebc665db66f2d9c28959b141d3,PL51,PL51,WP_130464304.1,WP_130464304.1,277,C001,1,472,1538,Plantactinospora sp. B6F1,,
m0111,3dcbffcfab5a9bf0b1856144dd30e5ef,PL52,PL52,WP_093411427.1,WP_093411427.1,303,C001,1,467,1545,Micromonospora sediminimaris,,
m0380,cb8aae798de32e627b62936dbc407aaf,PL53,PL53,WP_013736455.1,WP_013736455.1,292,C001,1,448,1546,Micromonospora sp. (multispecies),,
m0280,95d3a22f0e3002d3ebc3f9cc29dfe4d8,PL54,PL54,WP_078844206.1,WP_078844206.1,307,C001,1,348,1555,Streptomyces achromogenes,,
m0480,fbbad91070ae99aa6eed1595044335d5,PL55,PL55,WP_124770494.1,WP_124770494.1,321,C001,1,329,1571,Micromonospora inaquosa,,
m0288,9b203af8e18663d4e3880d49e74753ac,PL56,PL56,WP_109639600.1,WP_109639600.1,305,C001,1,422,1573,Lentzea atacamensis,,
m0008,0600d8fd8a62760bde8393fb0fde0e0d,PL57,PL57,WP_091283529.1,WP_091283529.1,308,C001,1,463,1591,Micromonospora haikouensis,,
m0412,dbb69c16a79774a1a51b4b80a8f1bd63,PL58,PL58,WP_083302694.1,WP_083302694.1,311,C001,1,463,1594,Micromonospora carbonacea,,
m0371,c5df14884c3311c4b6216b9fc6bf19bd,PL59,PL59,WP_110567505.1,WP_110567505.1,274,C001,1,465,1603,Micromonospora arborensis,,
m0400,d5d535a4628f661aac624e4bf67a6739,PL60,PL60,WP_124822775.1,WP_124822775.1,272,C001,1,465,1611,Micromonospora ureilytica,,
m0047,161e4dc2c4ef1e36fe625c65439a815b,PL61,PL61,CCH19814.1,CCH19814.1,280,C001,1,465,1617,Micromonospora lupini,,
m0465,f246639aef84a3e6be3c89eac9b2dfbf,PL62,PL62,WP_112669767.1,WP_112669767.1,309,C001,1,461,1620,Micromonospora saelicesensis,,
m0448,ebab773a50031e4f18dfa532f93c9379,PL63,PL63,WP_088988822.1,WP_088988822.1,279,C001,1,465,1621,Micromonospora chokoriensis,,
m0256,871ef0545eb8542ab53b599df2bff175,PL64,PL64,WP_101366623.1,WP_101366623.1,273,C001,1,468,1625,Plantactinospora sp. CNZ320,,
m0299,a07188a7bbb3e92357c73d9654c37734,PL65,PL65,WP_091553551.1,WP_091553551.1,271,C001,1,463,1628,Micromonospora pattaloongensis,,
m0194,690953c8ee380d8f7a711710318247ac,PL66,PL66,WP_145923095.1,WP_145923095.1,332,C001,1,487,1635,Micromonospora sp. HM134,,
m0114,3f5b7ed180255f20639a75548bb8ac56,PL67,PL67,WP_130401777.1,WP_130401777.1,301,C001,1,462,1637,Micromonospora violae,,
m0251,84adddad34e99d2a499ea48da9b8e877,PL68,PL68,WP_051808300.1,WP_051808300.1,323,C001,1,277,1638,Actinoplanes subtropicus,,
m0191,688e3468b20f955579952d514c187611,PL69,PL69,WP_089021493.1,WP_089021493.1,314,C001,1,460,1641,Micromonospora coriariae,,
m0408,d8c880a8e19c3f44b32d639747b57222,PL70,PL70,WP_139584963.1,WP_139584963.1,294,C001,1,465,1642,Micromonospora orduensis,,
m0030,0f43f7fe3f0c0042197df2508ee850e3,PL71,PL71,WP_086784246.1,WP_086784246.1,306,C001,1,418,1654,Crossiella equi,,
m0337,b6f1885d482dc52936e39d224a8c33d1,PL72,PL72,WP_084434874.1,WP_084434874.1,275,C001,1,289,1663,Kibdelosporangium aridum,,
m0205,6f59754c646b6771593cdb66b1cc732b,PL73,PL73,WP_045318561.1,WP_045318561.1,298,C001,1,424,1678,Lentzea aerocolonigenes,,
m0244,82d420ad8219d9469aeea11873ba7544,PL74,PL74,WP_084578793.1,WP_084578793.1,325,C001,1,337,1718,Kutzneria sp. 744,,
m0007,04eb6f62384740641a457083240d65be,PL75,PL75,WP_137976057.1,WP_137976057.1,288,C001,1,378,1821,Streptomyces violaceusniger,,
m0144,4ce5f290ca4d5d58749e55ef4f739ea0,PL76,PL76,WP_111700265.1,WP_111700265.1,324,C001,1,436,1868,Microbispora triticiradicis,,
m0441,e7d1a404d6aeb48e1849f68fefcf018f,PL77,PL77,WP_067035690.1,WP_067035690.1,334,C001,1,423,1876,Streptomyces dysideae,,
m0360,c14a617c964156f1d3d4b9dedd1535b4,PL78,PL78,KPI31299.1,KPI31299.1,150,C001,1,306,607-Nsp,Actinobacteria bacterium OV320,,
m0311,a9bad1df9172c94be6b225bd32b6bd1d,PL80,PL80;PL319,"BAB86909, Q8RR62, BAB86909.1","BAB86909, Q8RR62, BAB86909.1",181;197,C001,1,304,AdCut,Acidovorax delafieldii,1,3.40.50.1820
m0433,e56db99e4a0ff79df4c68a9972670396,PL87,PL87,WP_019629726.1,WP_019629726.1,258,C001,1,285,APET-15,Actinomadura atramentaria,,
m0100,362632b30b43e3854087c699d608f0b1,PL88,PL88,MBX3625601.1,MBX3625601.1,259,C001,1,290,APET-17,Rhizobacter sp.,,
m0081,2c71453465b0acb39d172983ac4a7387,PL89,PL89,WP_116023875.1,WP_116023875.1,260,C001,1,279,APET-19,Thermomonospora umbrina,,
m0193,68f440a1f49336f2bc51060f5c2e99f1,PL90,PL90,MBO9532528.1,MBO9532528.1,261,C001,1,293,APET-20,Solirubrobacteraceae bacterium,,
m0361,c1a1ed20efb294068bc8e1483c391d0c,PL91,PL91,MSQ87502.1,MSQ87502.1,262,C001,1,326,APET-23,Alphaproteobacteria bacterium,,
m0328,b2ce4b3f3cb218404c049bd6ca3c3fef,PL92,PL92,WP_018657411.1,WP_018657411.1,263,C001,1,287,APET-24,Actinomadura flavalba,,
m0054,18f1178aa194bcd44f9de9bf8b6ef166,PL93,PL93,MPZ00478.1,MPZ00478.1,264,C001,1,285,APET-25,Actinophytocola sp.,,
m0469,f382d762cf0b0bafd3934f5417accc62,PL94,PL94,WP_203847453.1,WP_203847453.1,265,C001,1,268,APET-26,Dactylosporangium siamense,,
m0424,e1a1ea6ee428462b281b661258d4bb19,PL95,PL95,WP_104739856.1,WP_104739856.1,266,C001,1,288,APET-27,Halopseudomonas oceani,,
m0078,2af6d737171357f18fd9f3cddedf6015,PL96,PL96,MBX2857432.1,MBX2857432.1,267,C001,1,275,APET-28,Cellvibrionaceae bacterium,,
m0340,b80b1227f73f4dd4ff1fd9546d415275,PL97,PL97,MBE65357.1,MBE65357.1,268,C001,1,305,APET-29,Gammaproteobacteria bacterium,,
m0427,e44d2abc0169b043201fff28f40feeb9,PL98,PL98,KZY99137.1,KZY99137.1,269,C001,1,292,APET-32,Oleibacter sp. HI0075,,
m0271,91fdd1b5e2e32c2e3842e6b87058f3ad,PL99,PL99,WP_218920366.1,WP_218920366.1,256,C001,1,298,APET-5,Lentzea guizhouensis,,
m0147,4dfca93c424da8986ee3fb484d868de2,PL104,PL104,GBD22443.1,GBD22443.1,17,C001,1,293,BhrPETase,bacterium HR29,1,3.40.50.1820
m0297,a0445e5a5b156ccfedc088c49acfd84a,PL107,PL107;PL126;PL433,"AET05799.1, Q6A0I4.1, Q47RJ6.1","AET05799.1, Q6A0I4.1, Q47RJ6.1;CAH17553.1, Q6A0I4.1, AET05799.1, Q47RJ6.1;WP_011291330.1, Q6A0I4.1, AET05799.1, Q47RJ6.1",19;27;22;25,C001,1,301,BTA-1,Thermobifida fusca,1,3.40.50.1820
m0379,cae1f0e206dd5d377dbfb013f72cd60c,PL108,PL108,CAH17554.1,CAH17554.1,20,C001,1,301,BTA-2,Thermobifida fusca,1,3.40.50.1820
m0176,604018ae8af9058028c669f8ed8de020,PL109,PL109,"OGB27210, OGB27210.1","OGB27210, OGB27210.1",195,C001,1,426,BurPL,Burkholderiales bacterium,1,3.40.50.1820
m0040,1361228bf3f1c19ea8214555076414a7,PL111,PL111,"SHM40309, SHM40309.1","SHM40309, SHM40309.1",215,C001,1,299,CaPETase,Cryptosporangium aurantiacum,1,3.40.50.1820
m0038,1197ee1b96f74dd16a31dad1ba334c46,PL123,PL123,WP_062195544.1,WP_062195544.1,148,C001,1,292,CtPl,Caldimonas taiwanensis,1,3.40.50.1820
m0393,d357a79e14b6376e4d3557864252bfe8,PL124,PL124;PL432,"AAZ54920.1, AET05798.1, Q47RJ7.1","AAZ54920.1, AET05798.1, Q47RJ7.1;AET05798.1, Q47RJ7.1",26;23,C001,1,319,Cut1,Thermobifida fusca,1,3.40.50.1820
m0308,a5e57aa9699b655bb23f42f50c4debb3,PL125,PL125,"WP_015787089.1, BAO42836.1","WP_015787089.1, BAO42836.1",18,C001,1,304,Cut190,Saccharomonospora viridis,1,3.40.50.1820
m0077,2a9215b62ae074282dc7ffcda6232192,PL130,PL130,YCL34723,YCL34723,483,C001,1,293,DIEGO,uncultured bacterium,,
m0139,4b8623751837c39c9fe582aa5d675187,PL133,PL133,ACV09511,ACV09511,381,C001,1,319,DP003,Jonesia denitrificans,,
m0101,36a989ab704be3f0d22479cc94524084,PL134,PL134,TDP67440,TDP67440,382,C001,1,294,DP006,Actinokineospora alba,,
m0227,79c49015e4218f7c3a46046c08b8030d,PL135,PL135,WP_035284691,WP_035284691,383,C001,1,297,DP007,Actinokineospora spheciospongiae,,
m0274,93d3e56e0fbe62971eaa3408dd5c2753,PL136,PL136,WP_130342639,WP_130342639,384,C001,1,297,DP008,Herbihabitans rhizosphaerae,,
m0234,7e5680dfd06abf1e4f5a432453eb246d,PL137,PL137,WP_151597653.1,WP_151597653.1,385,C001,1,310,DP016,Actinomadura physcomitrii,,
m0104,3a8b3b50918fa1553710b5c8d094771c,PL138,PL138,WP_187224800.1,WP_187224800.1,386,C001,1,283,DP017,Actinokineospora xionganensis,,
m0215,74f45b9b297fc969ba3fd070bdedc403,PL139,PL139,MBT8227529.1,MBT8227529.1,387,C001,1,451,DP021,Dactylosporangium sp.,,
m0142,4c8584c9364804042a9544a4f193e5dc,PL140,PL140,MBX3624429.1,MBX3624429.1,388,C001,1,288,DP038,Rhizobacter sp.,,
m0089,3159d0f519fd0565b7134f18713e8324,PL141,PL141,WP_085750434.1,WP_085750434.1,389,C001,1,289,DP039,Piscinibacter gummiphilus,,
m0116,4128006510697cae616c99ca6fbb128c,PL142,PL142,WP_233427406.1,WP_233427406.1,390,C001,1,299,DP040,Actinokineospora spheciospongiae,,
m0162,574237800be392daa0a6c80748375073,PL143,PL143,WP_229068674.1,WP_229068674.1,391,C001,1,312,DP043,Actinoplanes sp. DH11,,
m0438,e6c65f28982cd50933de3173d5a6959d,PL144,PL144,WP_161104454.1,WP_161104454.1,392,C001,1,295,DP054,Actinomadura rayongensis,,
m0163,5803ed5f151b9467fa2e8894554b330e,PL145,PL145,MGYP001489421514,MGYP001489421514,393,C001,1,303,DP056,Compost metagenome,,
m0275,93e9e12285afdbc5032f261307327236,PL146,PL146,MBN2622270.1,MBN2622270.1,394,C001,1,322,DP057,Acidimicrobiales bacterium,,
m0132,486620f02642fa1a8f78c36a2740b0ec,PL147,PL147,MGYP001121581011,MGYP001121581011,395,C001,1,445,DP059,Compost metagenome,,
m0245,83679359d645f51f2cc5de9332d999c2,PL148,PL148,WP_221382552.1,WP_221382552.1,396,C001,1,457,DP061,Paractinoplanes polyasparticus,,
m0216,75970cca0aca8c2628e21abeff92d2b0,PL149,PL149,MGYP000271253724,MGYP000271253724,397,C001,1,420,DP068,Marine metagenome,,
m0229,7ad7db832510d64d62b4e29db40fa372,PL150,PL150,WP_184682765.1,WP_184682765.1,398,C001,1,298,DP078,Pseudomonas fluvialis,,
m0323,aea6a56696f03519f9e6511f50cff512,PL151,PL151,MBJ7347705.1,MBJ7347705.1,399,C001,1,292,DP080,Thermoleophilaceae bacterium,,
m0329,b3098fdcf4be1ef53a8636f87b4e409c,PL152,PL152,MGYP000221121644,MGYP000221121644,400,C001,1,425,DP081,Marine metagenome,,
m0199,6c94e122d721e790088493d35c7c03a9,PL153,PL153,WP_203733135.1,WP_203733135.1,401,C001,1,295,DP082,Paractinoplanes durhamensis,,
m0160,56793a483b6506d4f822ce4dab41cbcb,PL154,PL154,NUT34383.1,NUT34383.1,402,C001,1,285,DP084,Hamadaea sp.,,
m0358,c0d2eecc958484c772145471290f41e4,PL155,PL155,WP_129786244.1,WP_129786244.1,403,C001,1,287,DP089,Promicromonospora panici,,
m0076,2a3c4f5280e7c5835b8e1428f7044fe3,PL156,PL156,WP_233872418.1,WP_233872418.1,404,C001,1,314,DP090,Streptomyces sp. ST2-7A,,
m0192,68c96339ea5e9153dffdfbe8f9906985,PL157,PL157,WP_139580723.1,WP_139580723.1,405,C001,1,450,DP092,Microbispora catharanthi,,
m0345,bc7a038f9383a1c9351ad53e8f89a243,PL158,PL158,"MEC8523093, MEC8523093.1","MEC8523093, MEC8523093.1",238,C001,1,292,dsPETase06,Pseudomonadota bacterium,1,3.40.50.1820
m0157,551946ddbe6046c13ca1a257eab4aeff,PL160,PL160,WP_267938240.1,WP_267938240.1,406,C001,1,405,ESM006,Saccharothrix sp. S26,,
m0470,f50fd2a3843ce155233b360ab9cded21,PL161,PL161,WP_167521412.1,WP_167521412.1,407,C001,1,475,ESM010,Microbispora sp. (multispecies),,
m0304,a2f79a79ff4db5f56ded2690d708f4c9,PL162,PL162,WBC00352.1,WBC00352.1,408,C001,1,415,ESM012,Solwaraspora sp. WMMA2059,,
m0375,c941981ddefbf835b8fb921890d009e0,PL163,PL163,WP_210157342.1,WP_210157342.1,409,C001,1,452,ESM021,Microbispora oryzae,,
m0268,8fede4413e76abb354158b5bb05b5c6e,PL164,PL164,MBO4274871.1,MBO4274871.1,410,C001,1,432,ESM024,Microbispora triticiradicis,,
m0235,7f597bfa435ab3ad4d01391067fcea07,PL165,PL165,WP_232326807.1,WP_232326807.1,411,C001,1,435,ESM026,Microbispora sp. ATCC PTA-5024,,
m0292,9be600f74fc6650fed502d1de7647551,PL166,PL166,GFJ87714.1,GFJ87714.1,412,C001,1,402,ESM033,Phytohabitans rumicis,,
m0331,b3403aecb7ec20ee0e5b0e79cac01b17,PL167,PL167,WP_158852571.1,WP_158852571.1,413,C001,1,398,ESM035,Saccharothrix deserti,,
m0230,7cf1ce68095952a5cc8abd5bbcfd1ff7,PL168,PL168,WP_182904095.1,WP_182904095.1,414,C001,1,450,ESM038,Microbispora sp. H10830,,
m0083,2cdb0469feb77ba7e2d63ca3b108b137,PL169,PL169,WP_031525917.1,WP_031525917.1,415,C001,1,426,ESM043,Streptomyces sp. NRRL F-5123,,
m0226,790629d20f9a499b3cf518e1e7000b71,PL170,PL170,MBX3621832.1,MBX3621832.1,416,C001,1,280,ESM045,Rhizobacter sp.,,
m0395,d3daf5d62100e8ce832f8dde87008494,PL171,PL171,GIU85367.1,GIU85367.1,417,C001,1,276,ESM050,Acidimicrobiales bacterium,,
m0257,87d890e381a7d683e581e77330a26d0d,PL172,PL172,WP_203777396.1,WP_203777396.1,418,C001,1,417,ESM052,Paractinoplanes deccanensis,,
m0334,b4e16b9dec1e241cf86cedf832d14404,PL173,PL173,WP_173061649.1,WP_173061649.1,419,C001,1,447,ESM058,Phytohabitans houttuyneae,,
m0060,2053c1f056678cc0df8796d8990fb355,PL174,PL174,WP_111214096.1,WP_111214096.1,420,C001,1,462,ESM059,Micromonospora craterilacus,,
m0151,4fc6ca50b7b51c5b7f98512adca3c679,PL175,PL175,WP_203790592.1,WP_203790592.1,421,C001,1,410,ESM060,Paractinoplanes rishiriensis,,
m0467,f2e235a71b5ce3ac861bb6b70e9c8fef,PL176,PL176,MBF9135495.1,MBF9135495.1,422,C001,1,346,ESM061,Plantactinospora alkalitolerans,,
m0265,8c0f8f5d213b7906c63a5fb5aa82b750,PL177,PL177,TWG17167.1,TWG17167.1,423,C001,1,465,ESM062,Micromonospora taraxaci,,
m0232,7d398f96d8a77630de8a9da0c6635b29,PL178,PL178,WP_281901711.1,WP_281901711.1,424,C001,1,401,ESM064,Phytohabitans aurantiacus,,
m0102,38977381259c624bdcec8191c6717c7a,PL179,PL179,WP_204038550.1,WP_204038550.1,425,C001,1,323,ESM065,Micromonospora qiuiae,,
m0481,fbdf1fd8bb136bc1f27b76dfedecd095,PL180,PL180,WP_181548579.1,WP_181548579.1,426,C001,1,443,ESM069,Micromonospora saelicesensis,,
m0134,499c56dadef662e14b044019d288f152,PL181,PL181,GHJ08786.1,GHJ08786.1,427,C001,1,427,ESM070,Micromonospora sp. AKA109,,
m0464,f2230dff660f44612d863d5256b21d66,PL182,PL182,WP_084261341.1,WP_084261341.1,428,C001,1,473,ESM080,Micromonospora rifamycinica,,
m0349,bdf8d7a37e7c86332298115201631ed5,PL183,PL183,WP_265247586.1,WP_265247586.1,429,C001,1,402,ESM081,Micromonospora sp. CPCC 205371,,
m0123,440c2c28c74998f465ccf99910827774,PL184,PL184,UAC02078.1,UAC02078.1,430,C001,1,269,ESM082,Dactylosporangium vinaceum,,
m0206,701849adbc66ce54e28ad407951aee3b,PL185,PL185;PL420,WP_252811421.1,WP_252811421.1,431;471,C001,1,424,ESM084,Actinoallomurus spadix,,
m0195,6b1009cf128e698e040b3329caa14ce2,PL186,PL186,WP_229836555.1,WP_229836555.1,432,C001,1,285,ESM090,Dactylosporangium sucinum,,
m0051,1801d10ed570ce70933bdbe9f25a34b6,PL187,PL187,WP_239135698.1,WP_239135698.1,433,C001,1,279,ESM093,Dactylosporangium siamense,,
m0208,706fff86ca9f67473863ad795f5707fc,PL188,PL188,WP_252275389.1,WP_252275389.1,434,C001,1,296,ESM096,Pseudomonas subflava,,
m0377,c9ffb681928784046345a8ec3ee7f48b,PL189,PL189,WP_271190254.1,WP_271190254.1,435,C001,1,417,ESM097,Dactylosporangium matsuzakiense,,
m0017,0a552022c4776bbf93ebe23164db0cd0,PL190,PL190,MBW4703769.1,MBW4703769.1,436,C001,1,474,ESM101,Micromonospora sp. RL09-050-HVF-A,,
m0248,83d0a1b5946039d3d9f242317fa6fb04,PL191,PL191,WP_247684544.1,WP_247684544.1,437,C001,1,337,ESM121,Micromonospora sp. D93,,
m0401,d5df0a16c2eaa48e8fab4f9997684475,PL192,PL192,WP_269740835.1,WP_269740835.1,438,C001,1,299,ESM128,Verrucosispora sp. WMMA2121,,
m0405,d79cf5b4d590dd725f813e9a110c9f14,PL193,PL193,MCF0091346.1,MCF0091346.1,439,C001,1,469,ESM130,Micromonospora sp. MH99,,
m0269,908216a2c74668c66d426a981d0e781f,PL194,PL194,GGR16917.1,GGR16917.1,440,C001,1,431,ESM136,Actinoplanes ianthinogenes,,
m0478,fb2204e84d7a9a86df947cd20e179223,PL195,PL195,WP_199199185.1,WP_199199185.1,441,C001,1,339,ESM139,Amycolatopsis sp. CA-128772,,
m0273,93b32d1591ea6472ac216d086e5cbcd0,PL196,PL196,WP_247056560.1,WP_247056560.1,442,C001,1,308,ESM140,Amycolatopsis sp. WQ 127309,,
m0064,21b9ee3c2d064bd97bf205292edd4e77,PL197,PL197,WP_239125827.1,WP_239125827.1,443,C001,1,288,ESM144,Catellatospora bangladeshensis,,
m0466,f2a58e1db1245fbca5aba50020c17682,PL198,PL198,WP_203812622.1,WP_203812622.1,444,C001,1,293,ESM156,Paractinoplanes tereljensis,,
m0315,aa5e991d0a1e69991b26163c98de8ec8,PL199,PL199,PWR09075.1,PWR09075.1,445,C001,1,292,ESM157,Micromonospora acroterricola,,
m0382,cbddcdc003933ffe8ee63f00b7c12abf,PL200,PL200,WP_203906211.1,WP_203906211.1,446,C001,1,301,ESM159,Rhizocola hellebori,,
